OrderID,OrderDate,CustomerID,CustomerName,Product,Category,Quantity,UnitPrice,Discount,Sales,Cost,Profit,Region,State,City
220,2024-11-06,302,Customer 0302,Keyboard,Electronics,13,1279,10,14964.3,12522.5,2441.8,North,Rajasthan,Jaipur
221,2024-08-19,312,Customer 0312,Mouse,Electronics,15,550,5,7837.5,6580.38,1257.12,South,Karnataka,Bengaluru
222,2023-06-10,197,Customer 0197,Desk,Furniture,7,6502,15,38686.9,29251.93,9434.97,South,Karnataka,Bengaluru
223,2024-03-15,173,Customer 0173,Monitor,Electronics,10,11773,15,100070.5,77766.89,22303.61,South,Karnataka,Bengaluru
224,2025-10-11,64,Customer 0064,Laptop,Electronics,15,49819,0,747285,666286.95,80998.05,East,West Bengal,Kolkata
225,2023-06-03,306,Customer 0306,Pen,Stationery,19,22,5,397.1,298.09,99.01,South,Telangana,Hyderabad
226,2025-11-17,217,Customer 0217,Keyboard,Electronics,15,1275,0,19125,15148.52,3976.48,South,Karnataka,Bengaluru
227,2024-03-26,146,Customer 0146,Desk,Furniture,17,7455,10,114061.5,90275.31,-23786.19,North,Uttar Pradesh,Lucknow
228,2023-07-29,498,Customer 0498,Mouse,Electronics,2,659,5,1252.1,1077.32,174.78,North,Rajasthan,Jaipur
229,2024-02-07,124,Customer 0124,Monitor,Electronics,15,13019,10,175756.5,137205.93,38550.57,South,Tamil Nadu,Chennai
230,2024-06-26,405,Customer 0405,Desk,Furniture,4,7225,0,28900,21897.23,7002.77,North,Uttar Pradesh,Lucknow
231,2023-10-08,100,Customer 0100,Pen,Stationery,4,22,5,83.6,50.78,32.82,East,West Bengal,Kolkata
232,2024-03-25,249,Customer 0249,Mouse,Electronics,3,640,5,1824,1232.97,591.03,South,Karnataka,Bengaluru
233,2023-04-18,269,Customer 0269,Mouse,Electronics,19,630,10,10773,8428.68,2344.32,North,Uttar Pradesh,Lucknow
234,2025-12-01,389,Customer 0389,Desk,Furniture,13,7498,5,92600.3,68721.26,23879.04,West,Maharashtra,Mumbai
235,2023-10-02,273,Customer 0273,Keyboard,Electronics,1,1173,5,1114.35,840.74,-273.61,North,Uttar Pradesh,Lucknow
236,2023-04-18,135,Customer 0135,Laptop,Electronics,9,51055,15,390570.75,250075.33,140495.42,South,Telangana,Hyderabad
237,2025-03-01,13,Customer 0013,Laptop,Electronics,2,49002,0,98004,67545.28,30458.72,South,Tamil Nadu,Chennai
238,2025-12-03,211,Customer 0211,Keyboard,Electronics,7,1307,15,7776.65,5756.08,2020.57,South,Tamil Nadu,Chennai
239,2024-04-01,285,Customer 0285,Desk,Furniture,14,7303,0,102242,92017.15,10224.85,South,Tamil Nadu,Chennai
240,2024-11-17,273,Customer 0273,Laptop,Electronics,9,46647,10,377840.7,279463.43,98377.27,South,Tamil Nadu,Chennai
241,2025-04-17,180,Customer 0180,Monitor,Electronics,6,12191,5,69488.7,50338.8,19149.9,East,West Bengal,Kolkata
242,2024-01-11,442,Customer 0442,Keyboard,Electronics,15,1091,10,14728.5,13192.89,1535.61,North,Rajasthan,Jaipur
243,2025-08-28,85,Customer 0085,Printer,Electronics,1,13552,5,12874.4,10291.09,2583.31,North,Uttar Pradesh,Lucknow
244,2023-05-31,200,Customer 0200,Keyboard,Electronics,2,1197,0,2394,1664.87,729.13,South,Telangana,Hyderabad
245,2023-01-16,55,Customer 0055,Laptop,Electronics,18,47806,10,774457.2,505892.54,268564.66,North,Delhi,New Delhi
246,2023-05-14,9,Customer 0009,Chair,Furniture,6,3815,5,21745.5,16131.8,5613.7,North,Rajasthan,Jaipur
247,2023-07-26,217,Customer 0217,Pen,Stationery,19,19,5,342.95,307.17,35.78,East,West Bengal,Kolkata
248,2023-09-21,464,Customer 0464,Laptop,Electronics,9,47052,5,402294.6,333187.57,69107.03,East,West Bengal,Kolkata
249,2025-08-27,371,Customer 0371,Chair,Furniture,4,3235,15,10999,9857.47,1141.53,South,Tamil Nadu,Chennai
250,2024-07-24,135,Customer 0135,Mouse,Electronics,15,566,5,8065.5,5379.91,2685.59,North,Delhi,New Delhi
251,2024-09-05,187,Customer 0187,Desk,Furniture,2,7321,15,12445.7,7540.35,4905.35,East,West Bengal,Kolkata
252,2025-04-25,469,Customer 0469,Printer,Electronics,14,14217,15,169182.3,101877.99,67304.31,North,Rajasthan,Jaipur
253,2024-01-03,414,Customer 0414,Mouse,Electronics,6,582,0,3492,3075.41,416.59,South,Tamil Nadu,Chennai
254,2024-12-15,422,Customer 0422,Phone,Electronics,3,25782,5,73478.7,57777.78,15700.92,North,Uttar Pradesh,Lucknow
255,2024-08-22,494,Customer 0494,Monitor,Electronics,12,12923,15,131814.6,93280.36,38534.24,South,Tamil Nadu,Chennai
256,2024-04-08,500,Customer 0500,Notebook,Stationery,1,78,0,78,49.2,28.8,North,Uttar Pradesh,Lucknow
257,2023-03-27,268,Customer 0268,Chair,Furniture,19,3176,15,51292.4,36527.59,14764.81,West,Maharashtra,Mumbai
258,2025-12-14,283,Customer 0283,Laptop,Electronics,13,54730,5,675915.5,411380.52,264534.98,West,Maharashtra,Mumbai
259,2025-01-05,265,Customer 0265,Notebook,Stationery,13,84,5,1037.4,855.43,181.97,South,Tamil Nadu,Chennai
260,2023-03-18,377,Customer 0377,Notebook,Stationery,17,76,10,1162.8,922.06,240.74,South,Telangana,Hyderabad
261,2024-02-16,455,Customer 0455,Monitor,Electronics,20,12735,15,216495,165620.5,50874.5,West,Gujarat,Ahmedabad
262,2024-10-05,366,Customer 0366,Phone,Electronics,18,27288,10,442065.6,308853.75,133211.85,North,Rajasthan,Jaipur
263,2024-09-11,406,Customer 0406,Chair,Furniture,3,3465,15,8835.75,5969.64,2866.11,Central,Madhya Pradesh,Bhopal
264,2024-06-28,42,Customer 0042,Notebook,Stationery,17,73,5,1178.95,793.94,-385.01,West,Maharashtra,Mumbai
265,2025-10-18,400,Customer 0400,Desk,Furniture,1,7272,0,7272,4581.83,2690.17,North,Delhi,New Delhi
266,2024-06-06,105,Customer 0105,Laptop,Electronics,4,46681,15,158715.4,134915.07,23800.33,West,Gujarat,Ahmedabad
267,2023-04-17,193,Customer 0193,Printer,Electronics,7,14734,15,87667.3,73957.09,13710.21,South,Tamil Nadu,Chennai
268,2023-08-16,317,Customer 0317,Phone,Electronics,19,24825,15,400923.75,356471.11,44452.64,South,Telangana,Hyderabad
269,2024-02-26,290,Customer 0290,Notebook,Stationery,17,78,0,1326,833.74,492.26,North,Delhi,New Delhi
270,2025-01-24,36,Customer 0036,Phone,Electronics,9,25744,15,196941.6,127225.06,69716.54,East,West Bengal,Kolkata
271,2024-11-12,263,Customer 0263,Laptop,Electronics,4,47978,15,163125.2,141017.98,22107.22,Central,Madhya Pradesh,Bhopal
272,2023-08-15,202,Customer 0202,Chair,Furniture,1,3687,5,3502.65,2306.97,1195.68,North,Delhi,New Delhi
273,2025-11-13,302,Customer 0302,Laptop,Electronics,15,53900,0,808500,578805.34,229694.66,North,Delhi,New Delhi
274,2024-07-05,211,Customer 0211,Laptop,Electronics,2,51237,0,102474,80672.88,21801.12,South,Telangana,Hyderabad
275,2023-03-08,386,Customer 0386,Monitor,Electronics,5,11287,15,47969.75,37201.86,10767.89,West,Maharashtra,Mumbai
276,2025-05-11,140,Customer 0140,Notebook,Stationery,4,77,0,308,274.01,-33.99,South,Tamil Nadu,Chennai
277,2023-05-13,292,Customer 0292,Laptop,Electronics,8,48770,10,351144,309729.27,41414.73,North,Rajasthan,Jaipur
278,2024-08-09,142,Customer 0142,Notebook,Stationery,9,84,0,756,455.1,300.9,North,Uttar Pradesh,Lucknow
279,2024-12-20,188,Customer 0188,Keyboard,Electronics,9,1261,15,9646.65,5971.4,3675.25,South,Karnataka,Bengaluru
280,2023-10-27,112,Customer 0112,Laptop,Electronics,7,50050,0,350350,228322.2,122027.8,West,Gujarat,Ahmedabad
281,2025-02-08,485,Customer 0485,Keyboard,Electronics,1,1230,15,1045.5,690.01,355.49,South,Karnataka,Bengaluru
282,2024-04-20,17,Customer 0017,Laptop,Electronics,15,48215,0,723225,573929.16,149295.84,North,Delhi,New Delhi
283,2023-08-24,91,Customer 0091,Phone,Electronics,7,26310,0,184170,141718.47,42451.53,North,Delhi,New Delhi
284,2023-02-21,376,Customer 0376,Keyboard,Electronics,1,1252,0,1252,845.89,406.11,East,West Bengal,Kolkata
285,2025-01-01,107,Customer 0107,Chair,Furniture,15,3407,15,43439.25,30572.61,12866.64,West,Gujarat,Ahmedabad
286,2025-12-13,49,Customer 0049,Mouse,Electronics,16,607,10,8740.8,6079.75,2661.05,North,Rajasthan,Jaipur
287,2024-12-13,30,Customer 0030,Mouse,Electronics,7,547,0,3829,3286.48,542.52,East,West Bengal,Kolkata
288,2025-07-18,294,Customer 0294,Monitor,Electronics,13,11352,15,125439.6,88085.11,37354.49,East,West Bengal,Kolkata
289,2024-04-14,364,Customer 0364,Laptop,Electronics,6,50819,0,304914,258332.76,46581.24,South,Telangana,Hyderabad
290,2024-05-30,72,Customer 0072,Chair,Furniture,4,3692,15,12552.8,9286.86,3265.94,Central,Madhya Pradesh,Bhopal
291,2023-11-03,135,Customer 0135,Desk,Furniture,11,6905,15,64561.75,52628.5,11933.25,West,Maharashtra,Mumbai
292,2024-01-26,27,Customer 0027,Keyboard,Electronics,18,1191,10,19294.2,12624.31,6669.89,South,Telangana,Hyderabad
293,2023-10-23,466,Customer 0466,Laptop,Electronics,14,51237,0,717318,625578.47,91739.53,Central,Madhya Pradesh,Bhopal
294,2024-12-04,47,Customer 0047,Desk,Furniture,20,6992,0,139840,85809.22,54030.78,South,Karnataka,Bengaluru
295,2025-12-29,20,Customer 0020,Monitor,Electronics,9,12559,15,96076.35,69504.06,26572.29,South,Karnataka,Bengaluru
296,2024-09-22,163,Customer 0163,Laptop,Electronics,12,54444,5,620661.6,444217.19,176444.41,South,Tamil Nadu,Chennai
297,2025-11-05,253,Customer 0253,Notebook,Stationery,13,75,15,828.75,521.99,306.76,East,West Bengal,Kolkata
298,2025-10-06,87,Customer 0087,Keyboard,Electronics,8,1239,0,9912,7094.12,2817.88,South,Telangana,Hyderabad
299,2025-01-31,340,Customer 0340,Keyboard,Electronics,2,1294,15,2199.8,1513.35,686.45,South,Karnataka,Bengaluru
300,2024-06-29,212,Customer 0212,Laptop,Electronics,11,45669,5,477241.05,349254.33,127986.72,West,Gujarat,Ahmedabad
301,2024-07-01,466,Customer 0466,Desk,Furniture,18,6691,5,114416.1,69064.3,45351.8,North,Rajasthan,Jaipur
302,2025-07-10,281,Customer 0281,Printer,Electronics,17,15347,10,234809.1,204059.78,30749.32,Central,Madhya Pradesh,Bhopal
303,2023-04-25,136,Customer 0136,Keyboard,Electronics,8,1139,5,8656.4,7086.53,1569.87,South,Karnataka,Bengaluru
304,2025-08-06,213,Customer 0213,Phone,Electronics,19,25647,0,487293,336334.94,150958.06,South,Telangana,Hyderabad
305,2023-04-22,272,Customer 0272,Chair,Furniture,2,3360,0,6720,4362.51,2357.49,East,West Bengal,Kolkata
306,2025-10-17,497,Customer 0497,Pen,Stationery,17,21,0,357,224.02,132.98,South,Telangana,Hyderabad
307,2025-10-25,20,Customer 0020,Laptop,Electronics,3,50507,10,136368.9,106549.63,29819.27,North,Delhi,New Delhi
308,2023-05-22,48,Customer 0048,Chair,Furniture,4,3196,5,12144.8,9977.68,2167.12,Central,Madhya Pradesh,Bhopal
309,2025-06-01,370,Customer 0370,Laptop,Electronics,5,45871,10,206419.5,178525.04,27894.46,West,Maharashtra,Mumbai
310,2024-01-16,233,Customer 0233,Mouse,Electronics,16,648,5,9849.6,5965.95,3883.65,South,Tamil Nadu,Chennai
311,2023-12-25,262,Customer 0262,Pen,Stationery,16,20,0,320,194.11,125.89,North,Uttar Pradesh,Lucknow
312,2023-12-14,82,Customer 0082,Phone,Electronics,17,23061,10,352833.3,254455.99,98377.31,South,Tamil Nadu,Chennai
313,2023-02-26,8,Customer 0008,Monitor,Electronics,5,12466,0,62330,41294.81,21035.19,North,Rajasthan,Jaipur
314,2023-10-29,408,Customer 0408,Desk,Furniture,8,6520,0,52160,37235.88,14924.12,North,Uttar Pradesh,Lucknow
315,2025-12-09,462,Customer 0462,Chair,Furniture,3,3475,5,9903.75,8794.72,1109.03,South,Tamil Nadu,Chennai
316,2025-05-24,470,Customer 0470,Keyboard,Electronics,19,1258,5,22706.9,14199.1,8507.8,Central,Madhya Pradesh,Bhopal
317,2023-02-03,278,Customer 0278,Monitor,Electronics,14,11419,0,159866,102743.17,57122.83,North,Rajasthan,Jaipur
318,2024-05-29,379,Customer 0379,Printer,Electronics,4,15686,0,62744,51985.51,10758.49,West,Maharashtra,Mumbai
319,2024-12-20,210,Customer 0210,Desk,Furniture,3,7121,15,18158.55,12817.92,5340.63,North,Delhi,New Delhi
320,2023-11-17,193,Customer 0193,Mouse,Electronics,15,565,0,8475,6405.92,2069.08,South,Karnataka,Bengaluru
321,2024-02-07,326,Customer 0326,Chair,Furniture,18,3321,5,56789.1,34737.73,22051.37,East,West Bengal,Kolkata
322,2023-05-21,355,Customer 0355,Laptop,Electronics,19,48696,15,786440.4,498852.26,287588.14,West,Maharashtra,Mumbai
323,2025-09-02,161,Customer 0161,Phone,Electronics,1,26207,5,24896.65,19006.57,5890.08,Central,Madhya Pradesh,Bhopal
324,2025-03-22,261,Customer 0261,Pen,Stationery,12,18,15,183.6,122.96,60.64,South,Tamil Nadu,Chennai
325,2024-04-06,25,Customer 0025,Notebook,Stationery,18,84,5,1436.4,1245.31,191.09,West,Gujarat,Ahmedabad
326,2024-04-20,309,Customer 0309,Chair,Furniture,8,3591,0,28728,21856.35,6871.65,Central,Madhya Pradesh,Bhopal
327,2023-09-07,196,Customer 0196,Laptop,Electronics,13,50731,5,626527.85,529804.43,96723.42,Central,Madhya Pradesh,Bhopal
328,2025-06-19,115,Customer 0115,Chair,Furniture,17,3487,15,50387.15,41476.04,8911.11,North,Rajasthan,Jaipur
329,2023-03-24,167,Customer 0167,Desk,Furniture,12,7262,5,82786.8,68715.42,14071.38,South,Telangana,Hyderabad
330,2025-04-11,253,Customer 0253,Phone,Electronics,11,23642,5,247058.9,170726.35,76332.55,West,Maharashtra,Mumbai
331,2023-09-29,451,Customer 0451,Phone,Electronics,6,24027,0,144162,116338.25,27823.75,West,Maharashtra,Mumbai
332,2025-10-31,443,Customer 0443,Desk,Furniture,16,7003,10,100843.2,89390.34,11452.86,Central,Madhya Pradesh,Bhopal
333,2023-08-17,166,Customer 0166,Phone,Electronics,10,26980,0,269800,195746.25,74053.75,Central,Madhya Pradesh,Bhopal
334,2024-10-14,471,Customer 0471,Pen,Stationery,8,18,0,144,90.06,-53.94,East,West Bengal,Kolkata
335,2024-09-02,434,Customer 0434,Printer,Electronics,9,15770,0,141930,120105.25,21824.75,South,Tamil Nadu,Chennai
336,2025-11-29,477,Customer 0477,Keyboard,Electronics,8,1150,15,7820,6622.79,1197.21,West,Maharashtra,Mumbai
337,2024-08-17,230,Customer 0230,Monitor,Electronics,19,11312,0,214928,184998.39,29929.61,South,Tamil Nadu,Chennai
338,2023-02-14,16,Customer 0016,Desk,Furniture,12,6693,10,72284.4,47406.13,24878.27,South,Telangana,Hyderabad
339,2025-10-13,248,Customer 0248,Printer,Electronics,4,14563,10,52426.8,44466.83,7959.97,North,Uttar Pradesh,Lucknow
340,2024-08-30,371,Customer 0371,Printer,Electronics,4,15129,15,51438.6,44656.96,6781.64,North,Uttar Pradesh,Lucknow
341,2024-08-01,136,Customer 0136,Laptop,Electronics,2,52304,10,94147.2,58135.79,36011.41,South,Tamil Nadu,Chennai
342,2023-06-09,136,Customer 0136,Laptop,Electronics,12,54186,10,585208.8,509705.92,75502.88,East,West Bengal,Kolkata
343,2023-01-16,427,Customer 0427,Phone,Electronics,3,26839,5,76491.15,56225.27,20265.88,East,West Bengal,Kolkata
344,2024-07-03,220,Customer 0220,Keyboard,Electronics,19,1146,5,20685.3,13141.04,7544.26,East,West Bengal,Kolkata
345,2025-10-17,168,Customer 0168,Mouse,Electronics,6,588,0,3528,2990,538,North,Delhi,New Delhi
346,2025-11-28,304,Customer 0304,Phone,Electronics,12,24562,15,250532.4,157874.87,92657.53,South,Telangana,Hyderabad
347,2024-01-19,399,Customer 0399,Phone,Electronics,7,25847,10,162836.1,107622.93,55213.17,Central,Madhya Pradesh,Bhopal
348,2025-05-07,92,Customer 0092,Notebook,Stationery,13,75,15,828.75,658.13,170.62,South,Karnataka,Bengaluru
349,2025-02-07,373,Customer 0373,Monitor,Electronics,3,12253,5,34921.05,26174.97,8746.08,East,West Bengal,Kolkata
350,2023-06-11,1,Customer 0001,Notebook,Stationery,14,72,0,1008,769.82,238.18,East,West Bengal,Kolkata
351,2024-11-21,288,Customer 0288,Monitor,Electronics,18,12487,15,191051.1,135242.33,55808.77,North,Delhi,New Delhi
352,2023-04-18,103,Customer 0103,Laptop,Electronics,12,53521,0,642252,575591.42,66660.58,South,Telangana,Hyderabad
353,2023-11-10,213,Customer 0213,Laptop,Electronics,2,46234,0,92468,62568.17,29899.83,West,Gujarat,Ahmedabad
354,2025-03-30,430,Customer 0430,Laptop,Electronics,19,46693,10,798450.3,700937.91,97512.39,North,Delhi,New Delhi
355,2023-06-22,77,Customer 0077,Laptop,Electronics,14,47581,15,566213.9,406747.4,159466.5,North,Uttar Pradesh,Lucknow
356,2023-02-11,183,Customer 0183,Pen,Stationery,5,20,5,95,68.08,26.92,South,Karnataka,Bengaluru
357,2023-01-14,264,Customer 0264,Chair,Furniture,16,3515,10,50616,36653.37,13962.63,West,Gujarat,Ahmedabad
358,2024-03-30,139,,Mouse,Electronics,11,580,5,6061,4654.44,1406.56,West,Maharashtra,Mumbai
359,2023-09-04,92,Customer 0092,Monitor,Electronics,20,11758,10,211644,176214.72,35429.28,North,Delhi,New Delhi
360,2023-06-28,500,Customer 0500,Desk,Furniture,3,7595,5,21645.75,16374.23,5271.52,North,Rajasthan,Jaipur
361,2024-03-04,328,Customer 0328,Notebook,Stationery,18,79,15,1208.7,987.61,221.09,North,Delhi,New Delhi
362,2023-09-09,406,Customer 0406,Phone,Electronics,2,26068,15,44315.6,31887.59,12428.01,West,Gujarat,Ahmedabad
363,2025-12-30,71,Customer 0071,Phone,Electronics,2,25754,5,48932.6,38053.66,-10878.94,North,Uttar Pradesh,Lucknow
364,2025-01-05,362,Customer 0362,Mouse,Electronics,1,645,15,548.25,468.98,79.27,South,Telangana,Hyderabad
365,2025-02-22,402,Customer 0402,Phone,Electronics,3,25569,10,69036.3,49624.69,19411.61,North,Delhi,New Delhi
366,2024-06-07,117,Customer 0117,Laptop,Electronics,8,52960,5,402496,336976.3,65519.7,South,Telangana,Hyderabad
367,2024-12-13,305,Customer 0305,Printer,Electronics,18,15896,5,271821.6,232621.22,39200.38,South,Tamil Nadu,Chennai
368,2023-09-29,181,Customer 0181,Notebook,Stationery,9,81,10,656.1,428.1,228,West,Maharashtra,Mumbai
369,2024-05-13,217,Customer 0217,Laptop,Electronics,13,53815,10,629635.5,485301.71,144333.79,Central,Madhya Pradesh,Bhopal
370,2023-10-05,280,Customer 0280,Laptop,Electronics,14,53703,10,676657.8,585051.49,91606.31,Central,Madhya Pradesh,Bhopal
371,2024-06-07,341,Customer 0341,Phone,Electronics,18,24338,0,438084,383672.72,54411.28,East,West Bengal,Kolkata
372,2025-09-30,80,Customer 0080,Keyboard,Electronics,11,1236,15,11556.6,8946.24,2610.36,East,West Bengal,Kolkata
373,2025-12-19,214,Customer 0214,Mouse,Electronics,19,648,10,11080.8,7509.62,3571.18,Central,Madhya Pradesh,Bhopal
374,2025-11-15,61,Customer 0061,Mouse,Electronics,4,587,15,1995.8,1748.31,-247.49,North,Uttar Pradesh,Lucknow
375,2024-04-25,309,Customer 0309,Phone,Electronics,3,24860,15,63393,47981.09,15411.91,South,Telangana,Hyderabad
376,2025-12-13,110,Customer 0110,Desk,Furniture,18,7010,5,119871,102111.12,17759.88,North,Delhi,New Delhi
377,2024-05-30,388,Customer 0388,Chair,Furniture,5,3640,10,16380,11281.42,5098.58,West,Maharashtra,Mumbai
378,2024-01-05,135,Customer 0135,Desk,Furniture,15,6807,5,96999.75,69891.05,27108.7,West,Maharashtra,Mumbai
379,2025-08-04,385,Customer 0385,Monitor,Electronics,12,11872,5,135340.8,111564.82,23775.98,South,Tamil Nadu,Chennai
380,2024-05-05,5,Customer 0005,Laptop,Electronics,9,54279,15,415234.35,333319.58,81914.77,West,Maharashtra,Mumbai
381,2025-09-18,326,Customer 0326,Printer,Electronics,12,15624,0,187488,134160.34,53327.66,North,Delhi,New Delhi
382,2024-05-14,321,Customer 0321,Notebook,Stationery,17,86,5,1388.9,978,410.9,North,Uttar Pradesh,Lucknow
383,2023-06-08,353,Customer 0353,Desk,Furniture,18,6825,10,110565,90487.56,20077.44,East,West Bengal,Kolkata
384,2023-10-20,273,Customer 0273,Monitor,Electronics,4,11383,0,45532,29025.5,16506.5,South,Telangana,Hyderabad
385,2025-12-17,106,Customer 0106,Laptop,Electronics,5,45983,0,229915,197520.38,32394.62,North,Delhi,New Delhi
386,2024-01-11,290,Customer 0290,Keyboard,Electronics,5,1248,0,6240,3959.37,2280.63,North,Delhi,New Delhi
387,2025-11-29,463,Customer 0463,Laptop,Electronics,3,49438,5,140898.3,104104.62,36793.68,South,Tamil Nadu,Chennai
388,2025-10-01,153,Customer 0153,Mouse,Electronics,7,615,15,3659.25,2613.92,1045.33,North,Rajasthan,
389,2024-05-06,166,Customer 0166,Monitor,Electronics,13,11347,10,132759.9,89920.23,42839.67,Central,Madhya Pradesh,Bhopal
390,2024-02-09,199,Customer 0199,Printer,Electronics,17,15095,5,243784.25,146879.31,96904.94,North,Delhi,New Delhi
391,2024-08-07,470,Customer 0470,Pen,Stationery,9,20,0,180,140.67,39.33,North,Delhi,New Delhi
392,2023-01-08,227,Customer 0227,Pen,Stationery,17,20,15,289,194.98,94.02,North,Rajasthan,Jaipur
393,2023-07-04,465,Customer 0465,Desk,Furniture,6,6471,0,38826,27993.29,10832.71,North,Uttar Pradesh,Lucknow
394,2025-07-22,294,Customer 0294,Printer,Electronics,5,14293,10,64318.5,44884.9,19433.6,North,Rajasthan,Jaipur
395,2024-09-24,266,Customer 0266,Pen,Stationery,2,18,10,32.4,19.57,12.83,North,Delhi,New Delhi
396,2025-12-31,61,Customer 0061,Chair,Furniture,16,3527,10,50788.8,32985.25,17803.55,North,Uttar Pradesh,Lucknow
397,2023-01-08,79,Customer 0079,Pen,Stationery,15,19,0,285,244.91,40.09,South,Karnataka,Bengaluru
398,2025-04-16,394,Customer 0394,Notebook,Stationery,20,74,10,1332,963.86,368.14,North,Uttar Pradesh,Lucknow
399,2023-05-21,250,Customer 0250,Desk,Furniture,5,7437,10,33466.5,28795.72,4670.78,North,Uttar Pradesh,Lucknow
400,2025-02-02,12,Customer 0012,Phone,Electronics,3,23862,10,64427.4,52118.47,12308.93,North,Rajasthan,Jaipur
401,2024-10-11,31,Customer 0031,Keyboard,Electronics,18,1294,0,23292,20211.18,3080.82,West,Gujarat,Ahmedabad
402,2024-04-27,173,Customer 0173,Phone,Electronics,8,22912,5,174131.2,114599.36,59531.84,West,Gujarat,Ahmedabad
403,2024-02-03,318,Customer 0318,Printer,Electronics,6,13810,0,82860,72776.63,10083.37,North,Uttar Pradesh,Lucknow
404,2025-01-19,283,Customer 0283,Printer,Electronics,13,15593,10,182438.1,153899.19,28538.91,West,Gujarat,Ahmedabad
405,2025-09-15,283,Customer 0283,Monitor,Electronics,15,12960,0,194400,156185.62,38214.38,North,Delhi,New Delhi
406,2023-11-05,333,Customer 0333,Desk,Furniture,8,7147,15,48599.6,33563.59,15036.01,South,Telangana,Hyderabad
407,2023-03-21,121,Customer 0121,Laptop,Electronics,8,45518,0,364144,243765.48,120378.52,West,Maharashtra,Mumbai
